ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
GA-217,Newton County,Georgia,62.48,123,12.62,49.86
GA-219,Oconee County,Georgia,48.95,61,-0.75,49.7
GA-221,Oglethorpe County,Georgia,47.63,58,-0.89,48.52
GA-223,Paulding County,Georgia,49.34,56,-2.02,51.36
GA-225,Peach County,Georgia,52.25,94,5.04,47.21
GA-227,Pickens County,Georgia,60.49,76,2.99,57.5
GA-229,Pierce County,Georgia,55.61,109,6.93,48.68
GA-231,Pike County,Georgia,57.37,109,7.21,50.16
GA-233,Polk County,Georgia,48.82,53,-2.32,51.14
GA-235,Pulaski County,Georgia,47.46,65,0.63,46.83
GA-237,Putnam County,Georgia,61.55,126,14.03,47.52
GA-239,Quitman County,Georgia,55.36,95,4.79,50.57
GA-241,Rabun County,Georgia,59.68,30,-9.55,69.23
GA-243,Randolph County,Georgia,51.92,66,0.84,51.08
GA-245,Richmond County,Georgia,48.1,89,3.29,44.81
GA-247,Rockdale County,Georgia,60.84,115,10.58,50.26
GA-249,Schley County,Georgia,49.75,68,0.75,49
GA-251,Screven County,Georgia,55.87,115,9.31,46.56
GA-253,Seminole County,Georgia,56.87,87,3.49,53.38
GA-255,Spalding County,Georgia,59.54,113,9.91,49.63
GA-257,Stephens County,Georgia,49.26,33,-6.44,55.7
GA-259,Stewart County,Georgia,53.98,92,4.85,49.13
GA-261,Sumter County,Georgia,48.22,60,-0.36,48.58
GA-263,Talbot County,Georgia,53.85,85,3.31,50.54
GA-265,Taliaferro County,Georgia,48.38,66,0.55,47.83
GA-267,Tattnall County,Georgia,54.84,113,7.39,47.45
GA-269,Taylor County,Georgia,51.42,80,2.26,49.16
GA-271,Telfair County,Georgia,51.58,95,4.25,47.33
GA-273,Terrell County,Georgia,49.57,53,-0.51,50.08
GA-275,Thomas County,Georgia,50.34,52,-2.68,53.02
GA-277,Tift County,Georgia,49.12,71,1,48.12
GA-279,Toombs County,Georgia,53.52,104,6.65,46.87
GA-281,Towns County,Georgia,62.41,60,-0.43,62.84
GA-283,Treutlen County,Georgia,50.42,90,4,46.42
GA-285,Troup County,Georgia,56.26,91,4.55,51.71
GA-287,Turner County,Georgia,47.33,61,-0.35,47.68
GA-289,Twiggs County,Georgia,52.18,95,5.67,46.51
GA-291,Union County,Georgia,62.23,70,1.4,60.83
GA-293,Upson County,Georgia,55.81,100,5.78,50.03
GA-295,Walker County,Georgia,55.83,77,2.03,53.8
GA-297,Walton County,Georgia,55.88,96,5.5,50.38
GA-299,Ware County,Georgia,51.29,88,2.23,49.06
GA-301,Warren County,Georgia,48.67,73,1.39,47.28
GA-303,Washington County,Georgia,52.9,108,6.67,46.23
GA-305,Wayne County,Georgia,55.02,108,5.63,49.39
GA-307,Webster County,Georgia,51.22,73,1.69,49.53
GA-309,Wheeler County,Georgia,50.21,88,3.55,46.66
GA-311,White County,Georgia,65.51,68,1.61,63.9
GA-313,Whitfield County,Georgia,57.17,86,3.58,53.59
GA-315,Wilcox County,Georgia,47.03,62,-0.17,47.2
GA-317,Wilkes County,Georgia,46.74,57,-1.11,47.85
GA-319,Wilkinson County,Georgia,52.93,104,6.73,46.2
GA-321,Worth County,Georgia,47.14,58,-1.18,48.32
ID-001,Ada County,Idaho,12.78,75,0.46,12.32
ID-003,Adams County,Idaho,30.71,61,-1.74,32.45
ID-005,Bannock County,Idaho,16.91,40,-2.59,19.5
ID-007,Bear Lake County,Idaho,19.54,47,-1.88,21.42
ID-009,Benewah County,Idaho,25.27,21,-6.11,31.38
ID-011,Bingham County,Idaho,10.59,25,-2.91,13.5
ID-013,Blaine County,Idaho,14.22,18,-4.58,18.8
ID-015,Boise County,Idaho,30.03,65,-0.52,30.55
ID-017,Bonner County,Idaho,30.49,24,-5.45,35.94
ID-019,Bonneville County,Idaho,18.36,38,-1.98,20.34
ID-021,Boundary County,Idaho,32.63,32,-5.46,38.09
ID-023,Butte County,Idaho,9.56,15,-4.01,13.57
ID-025,Camas County,Idaho,18.81,25,-5.57,24.38
ID-027,Canyon County,Idaho,10.03,81,0.48,9.55
ID-029,Caribou County,Idaho,20.48,46,-1.94,22.42
ID-031,Cassia County,Idaho,12.76,24,-2.74,15.5
ID-033,Clark County,Idaho,13.3,18,-3.81,17.11
ID-035,Clearwater County,Idaho,37.31,18,-9.45,46.76
ID-037,Custer County,Idaho,18.93,27,-3.64,22.57
ID-039,Elmore County,Idaho,18,46,-2.16,20.16
ID-041,Franklin County,Idaho,19.09,24,-3.95,23.04
ID-043,Fremont County,Idaho,16.91,13,-4.77,21.68
ID-045,Gem County,Idaho,20.52,89,1.74,18.78
ID-047,Gooding County,Idaho,8.59,24,-2.59,11.18
ID-049,Idaho County,Idaho,32.23,26,-5.28,37.51
ID-051,Jefferson County,Idaho,7.44,28,-2.25,9.69
ID-053,Jerome County,Idaho,7.76,28,-1.96,9.72
ID-055,Kootenai County,Idaho,27.84,25,-4.5,32.34
ID-057,Latah County,Idaho,27.5,41,-3.09,30.59
ID-059,Lemhi County,Idaho,16.52,14,-4.64,21.16
ID-061,Lewis County,Idaho,21.67,26,-3.79,25.46
ID-063,Lincoln County,Idaho,8.09,24,-2.43,10.52
ID-065,Madison County,Idaho,11.85,23,-2.99,14.84
ID-067,Minidoka County,Idaho,7.99,34,-1.73,9.72
ID-069,Nez Perce County,Idaho,18.94,27,-3.02,21.96
ID-071,Oneida County,Idaho,14.01,14,-4.5,18.51
ID-073,Owyhee County,Idaho,11.04,35,-1.52,12.56
ID-075,Payette County,Idaho,13.95,87,1.17,12.78
ID-077,Power County,Idaho,13.99,40,-1.91,15.9
ID-079,Shoshone County,Idaho,38.14,18,-9.38,47.52
ID-081,Teton County,Idaho,19.68,29,-3.06,22.74
ID-083,Twin Falls County,Idaho,9.33,13,-3.19,12.52
ID-085,Valley County,Idaho,32.34,44,-3.8,36.14
ID-087,Washington County,Idaho,20.17,64,-0.46,20.63
IL-001,Adams County,Illinois,34.02,43,-2.75,36.77
IL-003,Alexander County,Illinois,54.82,110,9.65,45.17
IL-005,Bond County,Illinois,45.39,97,6.09,39.3
IL-007,Boone County,Illinois,30.44,32,-3.64,34.08
IL-009,Brown County,Illinois,35.86,55,-0.89,36.75
IL-011,Bureau County,Illinois,30.87,28,-4.24,35.11
IL-013,Calhoun County,Illinois,42.1,88,4.33,37.77
IL-015,Carroll County,Illinois,29.16,23,-5.35,34.51
IL-017,Cass County,Illinois,33.79,41,-2.61,36.4
IL-019,Champaign County,Illinois,34.86,50,-1.72,36.58
IL-021,Christian County,Illinois,38.42,79,1.56,36.86
IL-023,Clark County,Illinois,38.84,52,-0.82,39.66
IL-025,Clay County,Illinois,50.66,115,10.34,40.32
IL-027,Clinton County,Illinois,51.24,122,11.51,39.73
IL-029,Coles County,Illinois,38.18,64,-0.09,38.27
IL-031,Cook County,Illinois,29.2,22,-5.25,34.45
IL-033,Crawford County,Illinois,42.12,57,1.16,40.96
IL-035,Cumberland County,Illinois,41.05,67,1.59,39.46
IL-037,DeKalb County,Illinois,28.71,19,-5.93,34.64
IL-039,De Witt County,Illinois,33.73,40,-3.37,37.1
IL-041,Douglas County,Illinois,35.49,54,-1.92,37.41
IL-043,DuPage County,Illinois,28.8,20,-5.69,34.49
IL-045,Edgar County,Illinois,35.01,38,-3.52,38.53
IL-047,Edwards County,Illinois,51.83,113,8.98,42.85
IL-049,Effingham County,Illinois,42.78,81,3.29,39.49
IL-051,Fayette County,Illinois,44.26,92,5.39,38.87
IL-053,Ford County,Illinois,32.37,36,-3.4,35.77
IL-055,Franklin County,Illinois,46.66,89,4.45,42.21
IL-057,Fulton County,Illinois,32.05,38,-3.43,35.48
IL-059,Gallatin County,Illinois,51.62,104,6.84,44.78
IL-061,Greene County,Illinois,37.54,61,0.2,37.34
IL-063,Grundy County,Illinois,29.3,26,-4.66,33.96
IL-065,Hamilton County,Illinois,47.93,92,5.28,42.65
IL-067,Hancock County,Illinois,31.37,34,-4.22,35.59
IL-069,Hardin County,Illinois,59.9,121,14.16,45.74
IL-071,Henderson County,Illinois,29.44,21,-5.78,35.22
IL-073,Henry County,Illinois,31.36,34,-3.6,34.96
IL-075,Iroquois County,Illinois,33.98,48,-2.32,36.3
IL-077,Jackson County,Illinois,48.2,96,5.17,43.03
IL-079,Jasper County,Illinois,47.15,101,6.87,40.28
IL-081,Jefferson County,Illinois,48.57,105,6.67,41.9
IL-083,Jersey County,Illinois,42.77,95,4.84,37.93
IL-085,Jo Daviess County,Illinois,30.9,35,-3.04,33.94
IL-087,Johnson County,Illinois,56.35,115,10.4,45.95
IL-089,Kane County,Illinois,28.38,15,-5.93,34.31
IL-091,Kankakee County,Illinois,31.45,32,-4.01,35.46
IL-093,Kendall County,Illinois,29.28,21,-4.9,34.18
IL-095,Knox County,Illinois,31.94,33,-3.53,35.47
IL-097,Lake County,Illinois,28.35,23,-4.8,33.15
IL-099,LaSalle County,Illinois,28.78,24,-5.42,34.2
IL-101,Lawrence County,Illinois,50.26,111,7.92,42.34
IL-103,Lee County,Illinois,29.97,24,-4.92,34.89
IL-105,Livingston County,Illinois,30.56,30,-4.1,34.66
IL-107,Logan County,Illinois,34.94,52,-1.28,36.22
IL-109,McDonough County,Illinois,32.22,36,-3.63,35.85
IL-111,McHenry County,Illinois,28.48,21,-5.53,34.01
IL-113,McLean County,Illinois,30.71,20,-5.78,36.49
IL-115,Macon County,Illinois,37.65,64,0.26,37.39
IL-117,Macoupin County,Illinois,40.42,77,2.39,38.03
IL-119,Madison County,Illinois,48.1,116,9.81,38.29
IL-121,Marion County,Illinois,57.41,130,16.93,40.48
IL-123,Marshall County,Illinois,29.11,21,-5.6,34.71
IL-125,Mason County,Illinois,33.22,51,-1.72,34.94
IL-127,Massac County,Illinois,63.44,122,16.33,47.11
IL-129,Menard County,Illinois,34.16,52,-1.44,35.6
IL-131,Mercer County,Illinois,30.83,32,-3.96,34.79
IL-133,Monroe County,Illinois,46.69,109,7.08,39.61
IL-135,Montgomery County,Illinois,39.64,73,1.87,37.77
IL-137,Morgan County,Illinois,34.1,44,-2.69,36.79
IL-139,Moultrie County,Illinois,37.16,58,-0.8,37.96
IL-141,Ogle County,Illinois,28.81,21,-5.35,34.16
IL-143,Peoria County,Illinois,30.75,28,-4.39,35.14
IL-145,Perry County,Illinois,44.62,87,3.45,41.17
IL-147,Piatt County,Illinois,36.54,60,-0.58,37.12
IL-149,Pike County,Illinois,37.66,60,0.06,37.6
IL-151,Pope County,Illinois,61.36,122,14.65,46.71
IL-153,Pulaski County,Illinois,58.25,118,12.55,45.7
IL-155,Putnam County,Illinois,28.88,23,-5.25,34.13
IL-157,Randolph County,Illinois,45.06,99,4.35,40.71
IL-159,Richland County,Illinois,50.73,115,9.58,41.15
IL-161,Rock Island County,Illinois,31.49,38,-3.32,34.81
IL-163,St. Clair County,Illinois,47.65,112,8.67,38.98
IL-165,Saline County,Illinois,52.13,107,7.98,44.15
IL-167,Sangamon County,Illinois,35.61,56,-0.64,36.25
IL-169,Schuyler County,Illinois,33.81,45,-2.38,36.19
IL-171,Scott County,Illinois,35.39,53,-1.52,36.91
IL-173,Shelby County,Illinois,38.69,64,0.25,38.44
IL-175,Stark County,Illinois,30.96,30,-4.05,35.01
IL-177,Stephenson County,Illinois,28.78,23,-5.29,34.07
IL-179,Tazewell County,Illinois,31.09,31,-4.74,35.83
IL-181,Union County,Illinois,52.03,103,6.96,45.07
IL-183,Vermilion County,Illinois,34.64,41,-2.42,37.06
IL-185,Wabash County,Illinois,50.98,110,7.95,43.03
IL-187,Warren County,Illinois,30.82,28,-4.71,35.53
IL-189,Washington County,Illinois,48.54,112,7.73,40.81
IL-191,Wayne County,Illinois,49.67,110,7.64,42.03
IL-193,White County,Illinois,49.35,103,6.09,43.26
IL-195,Whiteside County,Illinois,29.17,17,-6.14,35.31
IL-197,Will County,Illinois,28.86,15,-6.48,35.34
IL-199,Williamson County,Illinois,49.14,96,5.57,43.57
IL-201,Winnebago County,Illinois,28.56,24,-5.24,33.8
IL-203,Woodford County,Illinois,29.55,21,-5.94,35.49
IN-001,Adams County,Indiana,34.75,44,-1.26,36.01
IN-003,Allen County,Indiana,31.39,21,-4.07,35.46
IN-005,Bartholomew County,Indiana,46.86,97,5.57,41.29
IN-007,Benton County,Indiana,34.37,39,-3.01,37.38
IN-009,Blackford County,Indiana,35.62,46,-1.92,37.54
IN-011,Boone County,Indiana,36.78,40,-2.03,38.81
IN-013,Brown County,Indiana,49.05,104,7.18,41.87
IN-015,Carroll County,Indiana,33.39,25,-4.46,37.85
IN-017,Cass County,Indiana,33.18,23,-4.65,37.83
IN-019,Clark County,Indiana,58.26,126,15.03,43.23
IN-021,Clay County,Indiana,44.55,90,3.96,40.59
IN-023,Clinton County,Indiana,36.67,45,-1.85,38.52
IN-025,Crawford County,Indiana,61.87,127,16.54,45.33
IN-027,Daviess County,Indiana,50.7,107,7.61,43.09
IN-029,Dearborn County,Indiana,52.72,124,11.64,41.08
IN-031,Decatur County,Indiana,49.53,109,7.93,41.6
IN-033,DeKalb County,Indiana,31.58,25,-3.48,35.06
IN-035,Delaware County,Indiana,35.33,30,-3.22,38.55
IN-037,Dubois County,Indiana,56.78,121,12.51,44.27
IN-039,Elkhart County,Indiana,34.09,47,-1.19,35.28
IN-041,Fayette County,Indiana,50.74,121,10.58,40.16
IN-043,Floyd County,Indiana,59.76,128,16.22,43.54
IN-045,Fountain County,Indiana,35.58,42,-2.47,38.05
IN-047,Franklin County,Indiana,52.89,126,12.28,40.61
IN-049,Fulton County,Indiana,33.82,25,-3.77,37.59
IN-051,Gibson County,Indiana,52.05,114,8.77,43.28
IN-053,Grant County,Indiana,36.91,53,-0.81,37.72
IN-055,Greene County,Indiana,47.9,91,5.22,42.68
IN-057,Hamilton County,Indiana,39.87,77,1.74,38.13
IN-059,Hancock County,Indiana,42.16,81,2.78,39.38
IN-061,Harrison County,Indiana,62.09,127,17.56,44.53
IN-063,Hendricks County,Indiana,40.58,68,1.06,39.52
IN-065,Henry County,Indiana,41.25,67,1.46,39.79
IN-067,Howard County,Indiana,38.13,70,0.39,37.74
IN-069,Huntington County,Indiana,33.96,26,-3.23,37.19
IN-071,Jackson County,Indiana,50.94,114,8.57,42.37
IN-073,Jasper County,Indiana,34.75,46,-1.78,36.53
IN-075,Jay County,Indiana,37.82,63,0.11,37.71
IN-077,Jefferson County,Indiana,55.12,119,11.86,43.26
IN-079,Jennings County,Indiana,51.05,109,8.4,42.65
IN-081,Johnson County,Indiana,47.85,108,7.17,40.68
IN-083,Knox County,Indiana,49.57,103,6.89,42.68
IN-085,Kosciusko County,Indiana,33,27,-3.34,36.34
IN-087,LaGrange County,Indiana,32.48,35,-2.54,35.02
IN-089,Lake County,Indiana,32.14,32,-3.91,36.05
IN-091,LaPorte County,Indiana,34.81,39,-2.34,37.15
IN-093,Lawrence County,Indiana,57.64,124,13.7,43.94
IN-095,Madison County,Indiana,38.89,69,0.38,38.51
IN-097,Marion County,Indiana,41.2,81,2.03,39.17
IN-099,Marshall County,Indiana,34,31,-3.15,37.15
IN-101,Martin County,Indiana,55.98,119,12.04,43.94
IN-103,Miami County,Indiana,35.61,44,-2.15,37.76
IN-105,Monroe County,Indiana,49.76,107,6.94,42.82
IN-107,Montgomery County,Indiana,35.52,34,-3.21,38.73
IN-109,Morgan County,Indiana,46.7,106,6.08,40.62
IN-111,Newton County,Indiana,34.39,40,-2.44,36.83
IN-113,Noble County,Indiana,31.06,18,-4.57,35.63
IN-115,Ohio County,Indiana,51.48,116,9.94,41.54
IN-117,Orange County,Indiana,59.26,124,14.37,44.89
IN-119,Owen County,Indiana,46.77,91,4.84,41.93
IN-121,Parke County,Indiana,37.05,49,-1.81,38.86
IN-123,Perry County,Indiana,65.45,129,20.01,45.44
IN-125,Pike County,Indiana,52.21,111,8.61,43.6
IN-127,Porter County,Indiana,34.65,44,-1.88,36.53
IN-129,Posey County,Indiana,50.11,103,6.16,43.95
IN-131,Pulaski County,Indiana,37.46,63,0.35,37.11
IN-133,Putnam County,Indiana,42.49,72,2.06,40.43
IN-135,Randolph County,Indiana,40.35,76,1.53,38.82
IN-137,Ripley County,Indiana,53.1,123,10.73,42.37
IN-139,Rush County,Indiana,47.19,105,6.7,40.49
IN-141,St. Joseph County,Indiana,34.81,36,-2.42,37.23
IN-143,Scott County,Indiana,54.34,120,11.76,42.58
IN-145,Shelby County,Indiana,45.29,92,4.67,40.62
IN-147,Spencer County,Indiana,63.35,129,18.69,44.66
IN-149,Starke County,Indiana,37.13,57,-0.18,37.31
IN-151,Steuben County,Indiana,30.84,25,-4.21,35.05
IN-153,Sullivan County,Indiana,42.03,59,1.09,40.94
IN-155,Switzerland County,Indiana,52.07,113,9.81,42.26
IN-157,Tippecanoe County,Indiana,35.34,40,-2.69,38.03
IN-159,Tipton County,Indiana,40.45,83,2.84,37.61
IN-161,Union County,Indiana,52.96,127,12.72,40.24
IN-163,Vanderburgh County,Indiana,54.67,116,10.76,43.91
IN-165,Vermillion County,Indiana,35.45,44,-2.51,37.96
IN-167,Vigo County,Indiana,40.08,59,0.49,39.59
IN-169,Wabash County,Indiana,36.29,46,-1.22,37.51
IN-171,Warren County,Indiana,35.53,47,-2.03,37.56
IN-173,Warrick County,Indiana,59.28,125,15.48,43.8
IN-175,Washington County,Indiana,58.72,126,14.58,44.14
IN-177,Wayne County,Indiana,48.67,116,9.1,39.57
IN-179,Wells County,Indiana,34.37,32,-2.37,36.74
IN-181,White County,Indiana,33.68,31,-3.17,36.85
